GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
Id,Id2,Geography,Estimate; Median age -- - Total:,Margin of Error; Median age -- - Total:,Estimate; Median age -- - Male,Margin of Error; Median age -- - Male,Estimate; Median age -- - Female,Margin of Error; Median age -- - Female
1400000US24031704806,24031704806,"Census Tract 7048.06, Montgomery County, Maryland",31.5,1.1,31.2,2.4,31.6,0.9
1400000US24031705000,24031705000,"Census Tract 7050, Montgomery County, Maryland",39.2,3.0,34.8,5.1,44.1,3.6
1400000US24031705100,24031705100,"Census Tract 7051, Montgomery County, Maryland",47.7,1.1,47.7,1.2,47.4,2.5
1400000US24031705200,24031705200,"Census Tract 7052, Montgomery County, Maryland",44.4,1.7,45.1,4.2,44.3,1.4
1400000US24031705300,24031705300,"Census Tract 7053, Montgomery County, Maryland",48.6,1.7,50.1,2.7,47.4,3.4
1400000US24031705400,24031705400,"Census Tract 7054, Montgomery County, Maryland",45.6,0.9,46.2,1.4,45.1,1.7
1400000US24031705501,24031705501,"Census Tract 7055.01, Montgomery County, Maryland",65.6,3.5,63.3,6.2,67.2,3.4
1400000US24031705502,24031705502,"Census Tract 7055.02, Montgomery County, Maryland",49.1,1.9,49.0,3.6,49.1,1.5
1400000US24031705601,24031705601,"Census Tract 7056.01, Montgomery County, Maryland",41.5,2.5,39.2,4.5,44.2,2.9
1400000US24031705602,24031705602,"Census Tract 7056.02, Montgomery County, Maryland",39.9,3.5,42.6,10.6,38.3,3.8
1400000US24031705701,24031705701,"Census Tract 7057.01, Montgomery County, Maryland",44.3,1.2,43.3,2.8,45.5,2.2
1400000US24031705702,24031705702,"Census Tract 7057.02, Montgomery County, Maryland",45.5,1.4,44.2,2.2,48.0,3.4
1400000US24031705800,24031705800,"Census Tract 7058, Montgomery County, Maryland",46.0,1.5,44.3,3.2,47.1,1.5
1400000US24031705901,24031705901,"Census Tract 7059.01, Montgomery County, Maryland",54.0,2.7,52.5,4.6,54.6,2.6
1400000US24031705902,24031705902,"Census Tract 7059.02, Montgomery County, Maryland",49.6,1.4,48.9,1.5,50.2,1.6
1400000US24031705903,24031705903,"Census Tract 7059.03, Montgomery County, Maryland",47.6,2.0,47.4,2.5,47.8,2.9
1400000US24031706005,24031706005,"Census Tract 7060.05, Montgomery County, Maryland",46.9,3.3,46.0,3.8,48.8,3.2
1400000US24031706007,24031706007,"Census Tract 7060.07, Montgomery County, Maryland",48.0,1.2,43.7,3.3,49.7,1.6
1400000US24031706008,24031706008,"Census Tract 7060.08, Montgomery County, Maryland",49.3,1.8,50.4,3.0,48.7,1.7
1400000US24031706009,24031706009,"Census Tract 7060.09, Montgomery County, Maryland",48.1,2.2,46.7,2.3,50.0,2.4
1400000US24031706010,24031706010,"Census Tract 7060.10, Montgomery County, Maryland",43.3,2.1,42.7,2.3,44.3,3.2
1400000US24031706011,24031706011,"Census Tract 7060.11, Montgomery County, Maryland",48.1,3.0,48.3,4.0,47.9,3.7
1400000US24031706012,24031706012,"Census Tract 7060.12, Montgomery County, Maryland",41.1,2.6,36.0,3.2,43.4,7.1
1400000US24031706013,24031706013,"Census Tract 7060.13, Montgomery County, Maryland",42.4,4.4,43.4,1.9,41.1,9.4
1400000US24033800102,24033800102,"Census Tract 8001.02, Prince George's County, Maryland",34.9,6.3,36.7,9.6,33.8,6.1
1400000US24033800103,24033800103,"Census Tract 8001.03, Prince George's County, Maryland",35.7,3.1,36.1,5.0,35.2,3.7
1400000US24033800105,24033800105,"Census Tract 8001.05, Prince George's County, Maryland",34.3,1.5,34.2,2.3,34.4,2.5
1400000US24033800106,24033800106,"Census Tract 8001.06, Prince George's County, Maryland",36.3,1.9,32.6,5.2,38.3,3.1
1400000US24033800108,24033800108,"Census Tract 8001.08, Prince George's County, Maryland",32.6,3.3,35.5,3.7,31.7,1.0
1400000US24033800109,24033800109,"Census Tract 8001.09, Prince George's County, Maryland",31.4,2.5,33.2,4.1,29.4,2.0
1400000US24033800203,24033800203,"Census Tract 8002.03, Prince George's County, Maryland",46.7,1.9,43.1,5.9,48.0,2.3
1400000US24033800206,24033800206,"Census Tract 8002.06, Prince George's County, Maryland",34.0,2.8,31.2,3.6,36.4,2.3
1400000US24033800208,24033800208,"Census Tract 8002.08, Prince George's County, Maryland",38.4,3.6,38.8,6.5,38.1,3.6
1400000US24033800209,24033800209,"Census Tract 8002.09, Prince George's County, Maryland",31.5,4.1,31.0,5.7,31.8,4.6
1400000US24033800210,24033800210,"Census Tract 8002.10, Prince George's County, Maryland",31.0,2.1,32.5,2.6,27.7,4.0
1400000US24033800211,24033800211,"Census Tract 8002.11, Prince George's County, Maryland",35.1,3.3,34.5,4.3,35.9,4.5
1400000US24033800212,24033800212,"Census Tract 8002.12, Prince George's County, Maryland",39.9,2.0,39.5,3.6,40.2,3.3
1400000US24033800213,24033800213,"Census Tract 8002.13, Prince George's County, Maryland",36.9,2.9,35.8,2.7,37.6,4.1
1400000US24033800214,24033800214,"Census Tract 8002.14, Prince George's County, Maryland",34.6,2.0,37.4,7.3,33.9,4.6
1400000US24033800215,24033800215,"Census Tract 8002.15, Prince George's County, Maryland",32.3,4.6,41.4,14.4,26.8,8.2
1400000US24033800401,24033800401,"Census Tract 8004.01, Prince George's County, Maryland",40.1,5.6,39.3,5.8,40.3,8.1
1400000US24033800402,24033800402,"Census Tract 8004.02, Prince George's County, Maryland",41.0,1.7,40.0,4.1,43.1,3.3
1400000US24033800403,24033800403,"Census Tract 8004.03, Prince George's County, Maryland",40.3,2.9,36.5,2.2,41.9,3.8
1400000US24033800408,24033800408,"Census Tract 8004.08, Prince George's County, Maryland",37.6,3.7,32.9,8.2,39.1,3.9
1400000US24033800409,24033800409,"Census Tract 8004.09, Prince George's County, Maryland",40.8,2.8,40.3,4.3,41.7,3.8
1400000US24033800410,24033800410,"Census Tract 8004.10, Prince George's County, Maryland",32.3,2.8,35.7,5.3,29.1,7.6
1400000US24033800411,24033800411,"Census Tract 8004.11, Prince George's County, Maryland",47.2,6.4,42.9,10.4,49.4,3.2
1400000US24033800412,24033800412,"Census Tract 8004.12, Prince George's County, Maryland",37.4,3.0,36.6,2.3,40.8,8.0
1400000US24033800413,24033800413,"Census Tract 8004.13, Prince George's County, Maryland",34.8,3.8,30.5,8.2,36.5,2.8
1400000US24033800504,24033800504,"Census Tract 8005.04, Prince George's County, Maryland",40.0,3.1,37.8,3.9,43.7,6.2
1400000US24033800505,24033800505,"Census Tract 8005.05, Prince George's County, Maryland",43.0,2.7,42.1,3.3,44.4,2.7
1400000US24033800507,24033800507,"Census Tract 8005.07, Prince George's County, Maryland",37.9,5.0,34.6,6.9,41.8,3.7
1400000US24033800509,24033800509,"Census Tract 8005.09, Prince George's County, Maryland",45.7,2.1,42.9,2.3,48.6,1.5
1400000US24033800511,24033800511,"Census Tract 8005.11, Prince George's County, Maryland",36.8,3.5,32.1,6.1,41.9,2.7
1400000US24033800513,24033800513,"Census Tract 8005.13, Prince George's County, Maryland",39.3,3.3,36.9,8.9,40.4,2.7
1400000US24033800514,24033800514,"Census Tract 8005.14, Prince George's County, Maryland",35.4,3.9,33.0,2.3,39.5,2.8
1400000US24033800515,24033800515,"Census Tract 8005.15, Prince George's County, Maryland",37.6,5.9,34.3,4.8,41.1,5.2
1400000US24033800516,24033800516,"Census Tract 8005.16, Prince George's County, Maryland",36.3,2.2,34.9,7.2,38.4,3.5
1400000US24033800517,24033800517,"Census Tract 8005.17, Prince George's County, Maryland",43.4,2.6,42.6,2.8,44.3,4.0
1400000US24033800518,24033800518,"Census Tract 8005.18, Prince George's County, Maryland",42.5,3.0,41.9,6.2,42.9,4.3
1400000US24033800519,24033800519,"Census Tract 8005.19, Prince George's County, Maryland",42.5,3.4,40.2,3.8,44.1,2.8
1400000US24033800520,24033800520,"Census Tract 8005.20, Prince George's County, Maryland",41.3,1.1,40.1,2.8,41.8,3.1
1400000US24033800601,24033800601,"Census Tract 8006.01, Prince George's County, Maryland",44.0,3.6,44.3,4.3,43.0,2.8
1400000US24033800604,24033800604,"Census Tract 8006.04, Prince George's County, Maryland",38.4,6.5,40.2,12.8,37.5,8.5
1400000US24033800605,24033800605,"Census Tract 8006.05, Prince George's County, Maryland",34.0,3.4,30.0,3.6,40.9,3.0
1400000US24033800606,24033800606,"Census Tract 8006.06, Prince George's County, Maryland",37.7,3.7,35.9,2.7,40.2,5.1
1400000US24033800607,24033800607,"Census Tract 8006.07, Prince George's County, Maryland",41.2,3.0,37.4,4.0,42.8,1.6
1400000US24033800608,24033800608,"Census Tract 8006.08, Prince George's County, Maryland",38.0,1.8,35.3,4.5,38.4,0.9
1400000US24033800701,24033800701,"Census Tract 8007.01, Prince George's County, Maryland",39.7,1.2,39.1,3.4,41.0,1.9
1400000US24033800704,24033800704,"Census Tract 8007.04, Prince George's County, Maryland",33.1,3.8,33.1,5.0,33.2,4.2
1400000US24033800705,24033800705,"Census Tract 8007.05, Prince George's County, Maryland",40.4,2.3,36.9,2.9,42.2,3.4
1400000US24033800706,24033800706,"Census Tract 8007.06, Prince George's County, Maryland",41.0,1.8,40.3,2.0,41.7,3.4
1400000US24033800707,24033800707,"Census Tract 8007.07, Prince George's County, Maryland",45.6,2.5,43.1,3.6,51.2,4.1
1400000US24033800800,24033800800,"Census Tract 8008, Prince George's County, Maryland",48.6,3.9,46.5,2.0,50.5,2.7
1400000US24033800900,24033800900,"Census Tract 8009, Prince George's County, Maryland",46.1,4.2,43.7,11.3,47.7,3.6
1400000US24033801003,24033801003,"Census Tract 8010.03, Prince George's County, Maryland",34.8,5.9,32.7,6.2,38.5,4.3
1400000US24033801004,24033801004,"Census Tract 8010.04, Prince George's County, Maryland",43.3,3.7,43.2,5.2,43.4,4.1
1400000US24033801005,24033801005,"Census Tract 8010.05, Prince George's County, Maryland",42.1,4.4,46.5,4.3,36.7,4.5
1400000US24033801006,24033801006,"Census Tract 8010.06, Prince George's County, Maryland",39.8,2.4,33.4,9.5,41.3,4.0
1400000US24033801104,24033801104,"Census Tract 8011.04, Prince George's County, Maryland",22.6,2.6,23.1,3.5,21.7,4.1
1400000US24033801207,24033801207,"Census Tract 8012.07, Prince George's County, Maryland",42.7,2.9,45.1,3.9,41.8,3.6
1400000US24033801208,24033801208,"Census Tract 8012.08, Prince George's County, Maryland",43.2,5.7,39.2,8.9,43.6,4.0
1400000US24033801209,24033801209,"Census Tract 8012.09, Prince George's County, Maryland",34.6,5.2,32.4,5.1,35.9,5.3
1400000US24033801210,24033801210,"Census Tract 8012.10, Prince George's County, Maryland",38.7,3.9,36.6,6.2,39.9,2.6
1400000US24033801211,24033801211,"Census Tract 8012.11, Prince George's County, Maryland",40.3,3.2,41.7,9.4,39.6,3.7
1400000US24033801212,24033801212,"Census Tract 8012.12, Prince George's County, Maryland",39.3,4.8,37.0,4.8,41.4,4.3
1400000US24033801213,24033801213,"Census Tract 8012.13, Prince George's County, Maryland",46.0,3.6,43.8,4.9,46.5,6.0
1400000US24033801214,24033801214,"Census Tract 8012.14, Prince George's County, Maryland",49.3,5.3,43.8,4.8,54.5,10.1
1400000US24033801215,24033801215,"Census Tract 8012.15, Prince George's County, Maryland",41.3,4.1,39.8,7.0,41.9,2.6
1400000US24033801216,24033801216,"Census Tract 8012.16, Prince George's County, Maryland",43.9,2.7,41.8,6.8,44.0,1.8
1400000US24033801217,24033801217,"Census Tract 8012.17, Prince George's County, Maryland",44.6,3.6,44.0,3.5,46.1,6.3
1400000US24033801302,24033801302,"Census Tract 8013.02, Prince George's County, Maryland",47.1,1.8,43.8,7.1,47.5,1.8
1400000US24033801305,24033801305,"Census Tract 8013.05, Prince George's County, Maryland",43.1,2.4,42.8,2.8,43.3,6.3
1400000US24033801307,24033801307,"Census Tract 8013.07, Prince George's County, Maryland",50.5,2.6,49.3,4.5,51.9,3.7
1400000US24033801308,24033801308,"Census Tract 8013.08, Prince George's County, Maryland",42.3,2.4,39.2,4.5,45.1,4.4
1400000US24033801309,24033801309,"Census Tract 8013.09, Prince George's County, Maryland",44.8,4.4,44.6,6.9,45.0,4.6
1400000US24033801310,24033801310,"Census Tract 8013.10, Prince George's County, Maryland",43.7,2.1,45.0,2.8,42.6,2.9
1400000US24033801311,24033801311,"Census Tract 8013.11, Prince George's County, Maryland",38.0,3.4,35.9,4.1,40.7,6.4
1400000US24033801312,24033801312,"Census Tract 8013.12, Prince George's County, Maryland",50.8,6.9,40.3,5.2,53.6,1.2
1400000US24033801313,24033801313,"Census Tract 8013.13, Prince George's County, Maryland",44.0,2.6,42.4,3.7,46.3,5.6
1400000US24033801404,24033801404,"Census Tract 8014.04, Prince George's County, Maryland",42.2,4.4,39.3,5.6,45.0,4.9
1400000US24033801405,24033801405,"Census Tract 8014.05, Prince George's County, Maryland",35.5,3.2,33.9,4.5,37.1,4.1
1400000US24033801406,24033801406,"Census Tract 8014.06, Prince George's County, Maryland",37.5,6.6,36.4,3.8,40.4,6.0
1400000US24033801407,24033801407,"Census Tract 8014.07, Prince George's County, Maryland",44.2,1.4,43.2,3.6,46.0,2.2
1400000US24033801408,24033801408,"Census Tract 8014.08, Prince George's County, Maryland",34.8,3.2,31.2,6.1,39.1,4.4
1400000US24033801409,24033801409,"Census Tract 8014.09, Prince George's County, Maryland",39.9,4.1,38.2,15.0,48.3,10.4
1400000US24033801410,24033801410,"Census Tract 8014.10, Prince George's County, Maryland",47.7,4.8,47.2,6.7,48.2,5.9
1400000US24033801411,24033801411,"Census Tract 8014.11, Prince George's County, Maryland",43.0,4.4,40.3,6.9,44.0,5.4
1400000US24033801500,24033801500,"Census Tract 8015, Prince George's County, Maryland",43.8,5.7,42.7,7.8,46.2,7.5
1400000US24033801600,24033801600,"Census Tract 8016, Prince George's County, Maryland",35.8,7.0,31.2,13.4,37.4,3.8
1400000US24033801701,24033801701,"Census Tract 8017.01, Prince George's County, Maryland",33.1,1.4,27.9,5.5,38.0,5.0
1400000US24033801702,24033801702,"Census Tract 8017.02, Prince George's County, Maryland",31.9,2.7,27.9,2.7,34.4,2.4
1400000US24033801704,24033801704,"Census Tract 8017.04, Prince George's County, Maryland",29.9,3.2,31.2,3.5,29.1,3.5
1400000US24033801706,24033801706,"Census Tract 8017.06, Prince George's County, Maryland",33.7,2.1,33.3,3.1,33.9,5.0
1400000US24033801707,24033801707,"Census Tract 8017.07, Prince George's County, Maryland",35.4,1.3,31.7,4.3,37.2,2.6
1400000US24033801708,24033801708,"Census Tract 8017.08, Prince George's County, Maryland",37.6,3.8,37.1,7.0,38.7,7.5
1400000US24033801801,24033801801,"Census Tract 8018.01, Prince George's County, Maryland",31.2,2.7,29.0,7.5,33.9,8.4
1400000US24033801802,24033801802,"Census Tract 8018.02, Prince George's County, Maryland",37.9,2.9,31.7,6.7,40.7,4.9
1400000US24033801804,24033801804,"Census Tract 8018.04, Prince George's County, Maryland",47.5,3.7,37.9,8.1,50.3,1.9
1400000US24033801805,24033801805,"Census Tract 8018.05, Prince George's County, Maryland",37.9,7.9,37.1,7.2,41.6,3.4
1400000US24033801807,24033801807,"Census Tract 8018.07, Prince George's County, Maryland",38.1,4.4,34.1,3.0,41.8,5.9
1400000US24033801808,24033801808,"Census Tract 8018.08, Prince George's County, Maryland",34.7,3.9,26.6,5.1,40.2,4.0
1400000US24033801901,24033801901,"Census Tract 8019.01, Prince George's County, Maryland",45.0,2.2,38.5,8.6,48.5,2.5
1400000US24033801904,24033801904,"Census Tract 8019.04, Prince George's County, Maryland",36.0,7.7,32.2,6.5,43.7,11.7
1400000US24033801905,24033801905,"Census Tract 8019.05, Prince George's County, Maryland",37.7,2.5,36.9,4.7,38.1,4.6
1400000US24033801906,24033801906,"Census Tract 8019.06, Prince George's County, Maryland",35.1,2.5,34.0,4.9,40.3,9.4
1400000US24033801907,24033801907,"Census Tract 8019.07, Prince George's County, Maryland",44.3,5.3,40.6,3.4,47.6,3.4
1400000US24033801908,24033801908,"Census Tract 8019.08, Prince George's County, Maryland",27.7,3.2,23.1,7.2,31.0,7.2
1400000US24033802001,24033802001,"Census Tract 8020.01, Prince George's County, Maryland",29.8,4.2,26.6,3.8,32.4,4.7
1400000US24033802002,24033802002,"Census Tract 8020.02, Prince George's County, Maryland",35.5,1.8,34.9,3.2,36.4,2.8
1400000US24033802103,24033802103,"Census Tract 8021.03, Prince George's County, Maryland",40.1,2.1,35.7,6.4,41.7,4.5
1400000US24033802104,24033802104,"Census Tract 8021.04, Prince George's County, Maryland",44.1,8.8,34.5,4.9,47.4,1.8
1400000US24033802106,24033802106,"Census Tract 8021.06, Prince George's County, Maryland",29.3,2.2,30.4,4.5,28.5,2.5
1400000US24033802107,24033802107,"Census Tract 8021.07, Prince George's County, Maryland",29.5,5.1,25.9,6.6,31.2,4.0
1400000US24033802201,24033802201,"Census Tract 8022.01, Prince George's County, Maryland",40.8,6.3,37.6,9.5,43.3,7.8
1400000US24033802203,24033802203,"Census Tract 8022.03, Prince George's County, Maryland",44.0,2.2,44.1,6.3,44.0,2.6
1400000US24033802204,24033802204,"Census Tract 8022.04, Prince George's County, Maryland",41.2,3.1,40.2,4.3,42.0,3.7
1400000US24033802301,24033802301,"Census Tract 8023.01, Prince George's County, Maryland",44.8,4.4,39.6,6.4,47.5,2.2
1400000US24033802404,24033802404,"Census Tract 8024.04, Prince George's County, Maryland",30.5,3.2,26.9,5.8,33.1,3.3
1400000US24033802405,24033802405,"Census Tract 8024.05, Prince George's County, Maryland",39.0,3.8,39.0,6.6,39.0,5.1
1400000US24033802406,24033802406,"Census Tract 8024.06, Prince George's County, Maryland",35.4,8.2,41.6,5.3,31.3,5.4
1400000US24033802407,24033802407,"Census Tract 8024.07, Prince George's County, Maryland",35.0,5.7,35.1,5.8,35.0,9.0
1400000US24033802408,24033802408,"Census Tract 8024.08, Prince George's County, Maryland",37.2,5.5,37.7,4.6,34.4,9.5
1400000US24033802501,24033802501,"Census Tract 8025.01, Prince George's County, Maryland",42.3,6.7,36.3,6.7,47.3,6.0
1400000US24033802502,24033802502,"Census Tract 8025.02, Prince George's County, Maryland",36.6,7.3,27.1,3.5,43.4,4.0
1400000US24033802600,24033802600,"Census Tract 8026, Prince George's County, Maryland",37.0,4.9,38.6,6.4,34.7,5.9
1400000US24033802700,24033802700,"Census Tract 8027, Prince George's County, Maryland",34.9,2.3,34.3,3.1,35.4,4.1
1400000US24033802803,24033802803,"Census Tract 8028.03, Prince George's County, Maryland",35.1,2.6,30.4,6.7,36.4,2.4
1400000US24033802804,24033802804,"Census Tract 8028.04, Prince George's County, Maryland",36.6,1.9,31.5,3.8,43.3,3.6
1400000US24033802805,24033802805,"Census Tract 8028.05, Prince George's County, Maryland",36.8,5.5,33.8,8.1,37.8,7.9
1400000US24033802901,24033802901,"Census Tract 8029.01, Prince George's County, Maryland",35.7,4.9,34.4,6.6,38.9,7.4
1400000US24033803001,24033803001,"Census Tract 8030.01, Prince George's County, Maryland",36.0,3.9,35.6,4.9,36.4,5.9
1400000US24033803002,24033803002,"Census Tract 8030.02, Prince George's County, Maryland",42.6,2.6,36.9,8.3,46.1,5.3
1400000US24033803100,24033803100,"Census Tract 8031, Prince George's County, Maryland",39.4,4.9,41.0,4.5,37.2,6.0
1400000US24033803200,24033803200,"Census Tract 8032, Prince George's County, Maryland",28.6,3.8,27.5,6.0,29.0,4.3
1400000US24033803300,24033803300,"Census Tract 8033, Prince George's County, Maryland",34.5,3.8,35.1,4.6,33.8,6.8
1400000US24033803401,24033803401,"Census Tract 8034.01, Prince George's County, Maryland",31.8,5.7,27.7,2.3,39.6,13.5
1400000US24033803402,24033803402,"Census Tract 8034.02, Prince George's County, Maryland",34.0,4.2,34.1,8.3,34.0,3.9
1400000US24033803508,24033803508,"Census Tract 8035.08, Prince George's County, Maryland",31.6,2.1,31.3,3.7,32.5,4.1
1400000US24033803509,24033803509,"Census Tract 8035.09, Prince George's County, Maryland",28.0,2.0,25.2,5.2,28.9,2.9
1400000US24033803512,24033803512,"Census Tract 8035.12, Prince George's County, Maryland",35.3,1.4,35.0,7.2,35.5,1.6
1400000US24033803513,24033803513,"Census Tract 8035.13, Prince George's County, Maryland",36.7,4.5,29.0,2.5,42.6,4.8
1400000US24033803514,24033803514,"Census Tract 8035.14, Prince George's County, Maryland",35.7,3.4,30.2,3.4,38.0,1.4
1400000US24033803516,24033803516,"Census Tract 8035.16, Prince George's County, Maryland",36.5,2.1,33.8,4.1,38.9,3.0
1400000US24033803519,24033803519,"Census Tract 8035.19, Prince George's County, Maryland",36.8,5.1,35.6,8.9,37.6,5.5
1400000US24033803520,24033803520,"Census Tract 8035.20, Prince George's County, Maryland",46.1,4.6,42.4,10.5,49.5,6.1
1400000US24033803521,24033803521,"Census Tract 8035.21, Prince George's County, Maryland",40.4,4.6,38.8,10.1,41.0,5.9
1400000US24033803522,24033803522,"Census Tract 8035.22, Prince George's County, Maryland",35.0,4.6,31.6,4.6,41.2,3.7
1400000US24033803523,24033803523,"Census Tract 8035.23, Prince George's County, Maryland",50.2,3.6,51.3,4.9,48.7,3.7
1400000US24033803524,24033803524,"Census Tract 8035.24, Prince George's County, Maryland",33.9,4.6,28.2,10.3,34.7,8.0
1400000US24033803525,24033803525,"Census Tract 8035.25, Prince George's County, Maryland",34.8,2.3,33.5,6.5,35.1,2.1
1400000US24033803526,24033803526,"Census Tract 8035.26, Prince George's County, Maryland",40.5,4.6,37.9,7.0,41.4,6.1
1400000US24033803527,24033803527,"Census Tract 8035.27, Prince George's County, Maryland",37.6,1.3,31.8,3.3,40.0,3.4
1400000US24033803601,24033803601,"Census Tract 8036.01, Prince George's County, Maryland",43.5,1.2,43.2,4.9,43.7,1.8
1400000US24033803602,24033803602,"Census Tract 8036.02, Prince George's County, Maryland",35.5,8.0,31.0,14.2,37.4,9.3
1400000US24033803605,24033803605,"Census Tract 8036.05, Prince George's County, Maryland",34.4,0.9,33.9,1.9,34.6,1.5
1400000US24033803606,24033803606,"Census Tract 8036.06, Prince George's County, Maryland",40.9,3.8,41.0,6.0,40.9,4.3
1400000US24033803607,24033803607,"Census Tract 8036.07, Prince George's County, Maryland",43.2,1.7,42.8,5.5,43.3,1.5
1400000US24033803608,24033803608,"Census Tract 8036.08, Prince George's County, Maryland",33.1,5.6,28.9,8.3,34.8,5.1
1400000US24033803610,24033803610,"Census Tract 8036.10, Prince George's County, Maryland",35.7,3.5,35.5,4.7,36.3,4.9
1400000US24033803612,24033803612,"Census Tract 8036.12, Prince George's County, Maryland",30.0,2.4,28.0,3.5,32.1,4.1
1400000US24033803613,24033803613,"Census Tract 8036.13, Prince George's County, Maryland",32.7,3.5,28.9,6.3,35.0,4.8
1400000US24033803700,24033803700,"Census Tract 8037, Prince George's County, Maryland",34.1,2.4,30.4,4.1,35.3,3.7
1400000US24033803801,24033803801,"Census Tract 8038.01, Prince George's County, Maryland",31.5,2.4,33.9,4.7,30.7,3.4
1400000US24033803803,24033803803,"Census Tract 8038.03, Prince George's County, Maryland",34.2,2.3,34.9,3.4,33.6,2.5
1400000US24033803900,24033803900,"Census Tract 8039, Prince George's County, Maryland",28.3,1.2,28.4,1.6,28.2,3.0
1400000US24033804001,24033804001,"Census Tract 8040.01, Prince George's County, Maryland",32.2,2.9,29.3,5.0,33.9,3.6
1400000US24033804002,24033804002,"Census Tract 8040.02, Prince George's County, Maryland",32.5,7.1,37.0,7.5,28.9,4.5
1400000US24033804101,24033804101,"Census Tract 8041.01, Prince George's County, Maryland",36.3,5.6,34.5,7.6,36.9,8.1
1400000US24033804102,24033804102,"Census Tract 8041.02, Prince George's County, Maryland",30.9,1.9,28.8,2.7,33.9,5.1
1400000US24033804200,24033804200,"Census Tract 8042, Prince George's County, Maryland",44.8,2.7,44.7,6.0,44.8,3.0
1400000US24033804300,24033804300,"Census Tract 8043, Prince George's County, Maryland",36.2,2.9,39.2,2.5,32.7,4.9
1400000US24033804400,24033804400,"Census Tract 8044, Prince George's County, Maryland",35.3,3.2,31.7,4.8,38.7,3.7
1400000US24033804600,24033804600,"Census Tract 8046, Prince George's County, Maryland",35.9,2.2,32.0,6.3,37.3,3.6
1400000US24033804700,24033804700,"Census Tract 8047, Prince George's County, Maryland",35.8,4.0,35.3,5.0,36.5,5.7
1400000US24033804801,24033804801,"Census Tract 8048.01, Prince George's County, Maryland",32.2,1.7,32.6,1.7,30.9,2.9
1400000US24033804802,24033804802,"Census Tract 8048.02, Prince George's County, Maryland",29.3,2.5,28.8,4.1,29.6,3.0
1400000US24033804900,24033804900,"Census Tract 8049, Prince George's County, Maryland",34.5,4.4,35.2,4.9,33.7,7.3
1400000US24033805000,24033805000,"Census Tract 8050, Prince George's County, Maryland",32.7,2.4,33.3,3.2,32.2,2.9
1400000US24033805101,24033805101,"Census Tract 8051.01, Prince George's County, Maryland",31.1,1.5,32.1,2.1,29.9,1.8
1400000US24033805201,24033805201,"Census Tract 8052.01, Prince George's County, Maryland",32.3,2.0,29.3,5.0,32.8,1.9
1400000US24033805202,24033805202,"Census Tract 8052.02, Prince George's County, Maryland",34.3,3.0,33.6,2.7,35.8,5.6
1400000US24033805500,24033805500,"Census Tract 8055, Prince George's County, Maryland",30.8,3.1,30.8,2.6,30.7,5.9
1400000US24033805601,24033805601,"Census Tract 8056.01, Prince George's County, Maryland",29.3,1.0,29.4,1.1,28.9,1.9
1400000US24033805602,24033805602,"Census Tract 8056.02, Prince George's County, Maryland",30.2,1.1,30.1,1.8,31.0,2.5
1400000US24033805700,24033805700,"Census Tract 8057, Prince George's County, Maryland",33.8,2.3,34.7,1.9,31.9,3.5
1400000US24033805801,24033805801,"Census Tract 8058.01, Prince George's County, Maryland",31.6,1.6,31.1,2.6,34.7,4.6
1400000US24033805802,24033805802,"Census Tract 8058.02, Prince George's County, Maryland",30.5,3.0,30.9,4.2,29.8,6.0
1400000US24033805904,24033805904,"Census Tract 8059.04, Prince George's County, Maryland",38.4,3.8,34.7,4.6,44.3,5.7
1400000US24033805906,24033805906,"Census Tract 8059.06, Prince George's County, Maryland",28.5,2.4,28.9,2.8,27.9,4.2
1400000US24033805907,24033805907,"Census Tract 8059.07, Prince George's County, Maryland",34.1,2.9,32.3,2.8,37.2,6.4
1400000US24033805908,24033805908,"Census Tract 8059.08, Prince George's County, Maryland",28.6,3.2,28.7,2.8,28.5,10.5
1400000US24033805909,24033805909,"Census Tract 8059.09, Prince George's County, Maryland",27.7,1.1,27.7,1.3,27.5,2.5
1400000US24033806000,24033806000,"Census Tract 8060, Prince George's County, Maryland",30.4,2.3,30.7,2.3,29.9,3.5
1400000US24033806100,24033806100,"Census Tract 8061, Prince George's County, Maryland",36.2,3.7,32.6,2.9,38.9,2.8
1400000US24033806200,24033806200,"Census Tract 8062, Prince George's County, Maryland",34.6,2.2,32.7,5.0,35.0,5.0
1400000US24033806300,24033806300,"Census Tract 8063, Prince George's County, Maryland",33.1,2.3,34.5,3.3,32.0,2.9
1400000US24033806400,24033806400,"Census Tract 8064, Prince George's County, Maryland",40.2,2.5,39.2,2.7,41.1,3.7
1400000US24033806501,24033806501,"Census Tract 8065.01, Prince George's County, Maryland",28.0,1.1,26.0,2.4,29.5,1.8
1400000US24033806601,24033806601,"Census Tract 8066.01, Prince George's County, Maryland",28.0,2.4,26.9,3.2,29.0,5.3
1400000US24033806602,24033806602,"Census Tract 8066.02, Prince George's County, Maryland",29.5,2.4,30.0,2.8,29.2,5.1
1400000US24033806706,24033806706,"Census Tract 8067.06, Prince George's County, Maryland",45.4,5.7,46.8,6.6,44.4,6.8
1400000US24033806708,24033806708,"Census Tract 8067.08, Prince George's County, Maryland",37.2,5.5,32.7,5.9,41.1,7.5
1400000US24033806710,24033806710,"Census Tract 8067.10, Prince George's County, Maryland",37.7,3.2,36.2,5.6,38.4,2.8
