State,StateAbbreviation,County,Party,Candidate,Votes,FractionVotes
New Hampshire,NH,Coos,Republican,Donald Trump,2183.0,0.3829152780213997
New Hampshire,NH,Grafton,Republican,Donald Trump,4898.0,0.3042803006771448
New Hampshire,NH,Hillsborough,Republican,Donald Trump,28981.0,0.3537244754732641
New Hampshire,NH,Merrimack,Republican,Donald Trump,10966.0,0.3381749776420884
New Hampshire,NH,Rockingham,Republican,Donald Trump,28716.0,0.3937096398261513
New Hampshire,NH,Strafford,Republican,Donald Trump,7352.0,0.3437602281759948
New Hampshire,NH,Sullivan,Republican,Donald Trump,3080.0,0.3809523809523809
New Hampshire,NH,Belknap,Republican,Jeb Bush,1738.0,0.11369137175377772
New Hampshire,NH,Carroll,Republican,Jeb Bush,1241.0,0.10249421869838124
New Hampshire,NH,Cheshire,Republican,Jeb Bush,1501.0,0.11397114654517845
New Hampshire,NH,Coos,Republican,Jeb Bush,561.0,0.09840378880898087
New Hampshire,NH,Grafton,Republican,Jeb Bush,1864.0,0.11579797477790893
New Hampshire,NH,Hillsborough,Republican,Jeb Bush,9575.0,0.11686663167787527
New Hampshire,NH,Merrimack,Republican,Jeb Bush,3816.0,0.1176797113516514
New Hampshire,NH,Rockingham,Republican,Jeb Bush,7747.0,0.10621495263035223
New Hampshire,NH,Strafford,Republican,Jeb Bush,2443.0,0.11422826950951513
New Hampshire,NH,Sullivan,Republican,Jeb Bush,824.0,0.10191713048855906
New Hampshire,NH,Belknap,Republican,John Kasich,2460.0,0.1609210440243344
New Hampshire,NH,Carroll,Republican,John Kasich,2281.0,0.188387842748596
New Hampshire,NH,Cheshire,Republican,John Kasich,2178.0,0.165375854214123
New Hampshire,NH,Coos,Republican,John Kasich,942.0,0.1652341694439572
New Hampshire,NH,Grafton,Republican,John Kasich,3475.0,0.21587873516804373
New Hampshire,NH,Hillsborough,Republican,John Kasich,12504.0,0.1526162258485799
New Hampshire,NH,Merrimack,Republican,John Kasich,6172.0,0.19033521448175905
New Hampshire,NH,Rockingham,Republican,John Kasich,10370.0,0.14217749564692814
New Hampshire,NH,Strafford,Republican,John Kasich,3193.0,0.14929630149156028
New Hampshire,NH,Sullivan,Republican,John Kasich,1334.0,0.16499690785405072
New Hampshire,NH,Belknap,Republican,Marco Rubio,1504.0,0.098384248053902
New Hampshire,NH,Carroll,Republican,Marco Rubio,1433.0,0.11835150313842087
New Hampshire,NH,Cheshire,Republican,Marco Rubio,1237.0,0.09392558845861806
New Hampshire,NH,Coos,Republican,Marco Rubio,615.0,0.10787581126118223
New Hampshire,NH,Grafton,Republican,Marco Rubio,1923.0,0.11946325402248867
New Hampshire,NH,Hillsborough,Republican,Marco Rubio,8803.0,0.10744406878959124
New Hampshire,NH,Merrimack,Republican,Marco Rubio,3056.0,0.09424245227742313
New Hampshire,NH,Rockingham,Republican,Marco Rubio,8074.0,0.11069827385277706
New Hampshire,NH,Strafford,Republican,Marco Rubio,2492.0,0.11651938093234207
New Hampshire,NH,Sullivan,Republican,Marco Rubio,895.0,0.11069882498453927
New Hampshire,NH,Belknap,Republican,Ted Cruz,2017.0,0.1319421730882449
New Hampshire,NH,Carroll,Republican,Ted Cruz,1365.0,0.11273538156590684
New Hampshire,NH,Cheshire,Republican,Ted Cruz,1865.0,0.1416097190584662
New Hampshire,NH,Coos,Republican,Ted Cruz,600.0,0.10524469391334854
New Hampshire,NH,Grafton,Republican,Ted Cruz,1716.0,0.1066037149779462
New Hampshire,NH,Hillsborough,Republican,Ted Cruz,9587.0,0.11701309638598333
New Hampshire,NH,Merrimack,Republican,Ted Cruz,3776.0,0.11644617140037625
New Hampshire,NH,Rockingham,Republican,Ted Cruz,7990.0,0.10954659500664958
New Hampshire,NH,Strafford,Republican,Ted Cruz,3322.0,0.15532800299247207
New Hampshire,NH,Sullivan,Republican,Ted Cruz,951.0,0.1176252319109462
